Trip id,Starttime,Stoptime,Bikeid,Tripduration,From station id,From station name,To station id,To station name,Usertype
27364544,4/2/2017 14:52,4/2/2017 15:35,70235,2578,1016,17th St & Penn Ave,1013,Isabella St & Federal St (PNC Park),Customer
27364611,4/2/2017 14:53,4/2/2017 16:41,70218,6447,1000,Liberty Ave & Stanwix St,1000,Liberty Ave & Stanwix St,Customer
27365163,4/2/2017 15:01,4/2/2017 16:33,70147,5553,1012,North Shore Trail & Fort Duquesne Bridge,1012,North Shore Trail & Fort Duquesne Bridge,Customer
27365203,4/2/2017 15:02,4/2/2017 17:38,70236,9349,1004,First Ave & B St (T Station),1001,Forbes Ave & Market Square,Customer
27365232,4/2/2017 15:02,4/2/2017 17:38,70459,9335,1004,First Ave & B St (T Station),1001,Forbes Ave & Market Square,Customer
27365256,4/2/2017 15:02,4/2/2017 15:16,70352,816,1037,Frew St & Schenley Dr,1023,Liberty Ave & Baum Blvd,Subscriber
27365282,4/2/2017 15:03,4/2/2017 17:38,70477,9314,1004,First Ave & B St (T Station),1001,Forbes Ave & Market Square,Customer
27365311,4/2/2017 15:03,4/2/2017 15:16,70141,788,1037,Frew St & Schenley Dr,1023,Liberty Ave & Baum Blvd,Customer
27365317,4/2/2017 15:03,4/2/2017 17:38,70000,9299,1004,First Ave & B St (T Station),1001,Forbes Ave & Market Square,Customer
27365453,4/2/2017 15:05,4/2/2017 15:06,70492,66,1047,S 22nd St & E Carson St,1047,S 22nd St & E Carson St,Customer
27365516,4/2/2017 15:07,4/2/2017 15:31,70204,1479,1012,North Shore Trail & Fort Duquesne Bridge,1007,Stevenson St & Forbes Ave,Customer
27365529,4/2/2017 15:07,4/2/2017 15:30,70195,1377,1012,North Shore Trail & Fort Duquesne Bridge,1007,Stevenson St & Forbes Ave,Subscriber
27365613,4/2/2017 15:08,4/2/2017 15:20,70427,733,1008,Centre Ave & PPG Paints Arena,1016,17th St & Penn Ave,Customer
27365778,4/2/2017 15:11,4/2/2017 15:15,70116,235,1039,Atwood St & Bates St,1036,Schenley Dr at Schenley Plaza (Carnegie Library Main),Subscriber
27365937,4/2/2017 15:14,4/2/2017 15:58,70086,2635,1000,Liberty Ave & Stanwix St,1000,Liberty Ave & Stanwix St,Customer
27365945,4/2/2017 15:14,4/2/2017 15:51,70228,2214,1017,21st St & Penn Ave,1048,S 18th St & Sidney St,Customer
27365957,4/2/2017 15:14,4/2/2017 15:58,70144,2626,1000,Liberty Ave & Stanwix St,1000,Liberty Ave & Stanwix St,Customer
27365990,4/2/2017 15:14,4/2/2017 15:50,70037,2146,1017,21st St & Penn Ave,1048,S 18th St & Sidney St,Customer
27366087,4/2/2017 15:16,4/2/2017 16:28,70249,4310,1028,Penn Ave & Putnam St (Bakery Square),1028,Penn Ave & Putnam St (Bakery Square),Customer
27366088,4/2/2017 15:16,4/2/2017 16:25,70101,4144,1028,Penn Ave & Putnam St (Bakery Square),1028,Penn Ave & Putnam St (Bakery Square),Customer
27366137,4/2/2017 15:17,4/2/2017 16:18,70239,3654,1018,37th St & Butler St,1018,37th St & Butler St,Customer
27366182,4/2/2017 15:18,4/2/2017 15:42,70122,1431,1019,42nd St & Butler St,1016,17th St & Penn Ave,Customer
27366193,4/2/2017 15:18,4/2/2017 16:25,70002,4012,1028,Penn Ave & Putnam St (Bakery Square),1028,Penn Ave & Putnam St (Bakery Square),Customer
27366203,4/2/2017 15:18,4/2/2017 15:42,70471,1401,1019,42nd St & Butler St,1016,17th St & Penn Ave,Customer
27366406,4/2/2017 15:22,4/2/2017 16:25,70133,3816,1028,Penn Ave & Putnam St (Bakery Square),1028,Penn Ave & Putnam St (Bakery Square),Customer
27366417,4/2/2017 15:22,4/2/2017 16:27,70193,3934,1028,Penn Ave & Putnam St (Bakery Square),1028,Penn Ave & Putnam St (Bakery Square),Customer
27366708,4/2/2017 15:28,4/2/2017 16:22,70220,3268,1012,North Shore Trail & Fort Duquesne Bridge,1012,North Shore Trail & Fort Duquesne Bridge,Customer
27366710,4/2/2017 15:28,4/2/2017 16:22,70221,3287,1012,North Shore Trail & Fort Duquesne Bridge,1012,North Shore Trail & Fort Duquesne Bridge,Customer
27366808,4/2/2017 15:29,4/2/2017 16:50,70130,4857,1012,North Shore Trail & Fort Duquesne Bridge,1010,10th St & Penn Ave (David L. Lawrence Convention Center),Customer
27367027,4/2/2017 15:34,4/2/2017 16:50,70445,4584,1012,North Shore Trail & Fort Duquesne Bridge,1010,10th St & Penn Ave (David L. Lawrence Convention Center),Customer
27367052,4/2/2017 15:34,4/2/2017 16:07,70175,1975,1045,S 27th St & Sidney St. (Southside Works),1000,Liberty Ave & Stanwix St,Customer
27367073,4/2/2017 15:35,4/2/2017 15:58,70035,1402,1045,S 27th St & Sidney St. (Southside Works),1000,Liberty Ave & Stanwix St,Customer
27367141,4/2/2017 15:36,4/2/2017 16:15,70231,2345,1013,Isabella St & Federal St (PNC Park),1013,Isabella St & Federal St (PNC Park),Customer
27367180,4/2/2017 15:37,4/2/2017 16:04,70418,1634,1013,Isabella St & Federal St (PNC Park),1012,North Shore Trail & Fort Duquesne Bridge,Customer
27367189,4/2/2017 15:37,4/2/2017 16:44,70212,4047,1046,S 25th St & E Carson St,1046,S 25th St & E Carson St,Customer
27367364,4/2/2017 15:40,4/2/2017 17:00,70121,4813,1017,21st St & Penn Ave,1012,North Shore Trail & Fort Duquesne Bridge,Customer
27367599,4/2/2017 15:45,4/2/2017 16:41,70400,3393,1010,10th St & Penn Ave (David L. Lawrence Convention Center),1017,21st St & Penn Ave,Customer
27367687,4/2/2017 15:46,4/2/2017 18:33,70453,10034,1000,Liberty Ave & Stanwix St,1044,Zulema St & Coltart Ave,Customer
27367740,4/2/2017 15:47,4/2/2017 16:41,70203,3250,1010,10th St & Penn Ave (David L. Lawrence Convention Center),1017,21st St & Penn Ave,Customer
27367771,4/2/2017 15:48,4/2/2017 18:33,70022,9911,1000,Liberty Ave & Stanwix St,1044,Zulema St & Coltart Ave,Customer
27367804,4/2/2017 15:49,4/2/2017 16:02,70155,786,1016,17th St & Penn Ave,1003,First Ave & Smithfield St (Art Institute),Subscriber
27367962,4/2/2017 15:53,4/2/2017 16:09,70185,994,1017,21st St & Penn Ave,1006,Ross St & Sixth Ave (Steel Plaza T Station),Customer
27368232,4/2/2017 15:59,4/2/2017 16:50,70227,3061,1012,North Shore Trail & Fort Duquesne Bridge,1010,10th St & Penn Ave (David L. Lawrence Convention Center),Customer
27368386,4/2/2017 16:02,4/2/2017 16:11,70085,514,1049,S 12th St & E Carson St,1049,S 12th St & E Carson St,Customer
27368411,4/2/2017 16:03,4/2/2017 17:28,70487,5122,1000,Liberty Ave & Stanwix St,1000,Liberty Ave & Stanwix St,Customer
27368499,4/2/2017 16:05,4/2/2017 16:24,70086,1174,1000,Liberty Ave & Stanwix St,1000,Liberty Ave & Stanwix St,Customer
27368726,4/2/2017 16:10,4/2/2017 16:47,70017,2229,1011,Fort Duquesne Blvd & 7th St,1012,North Shore Trail & Fort Duquesne Bridge,Customer
27368809,4/2/2017 16:12,4/2/2017 18:33,70252,8468,1009,12th St & Penn Ave,1044,Zulema St & Coltart Ave,Customer
27368831,4/2/2017 16:12,4/2/2017 16:50,70423,2260,1011,Fort Duquesne Blvd & 7th St,1012,North Shore Trail & Fort Duquesne Bridge,Customer
27368951,4/2/2017 16:15,4/2/2017 16:49,70409,2026,1011,Fort Duquesne Blvd & 7th St,1012,North Shore Trail & Fort Duquesne Bridge,Customer
27369047,4/2/2017 16:17,4/2/2017 16:24,70483,408,1023,Liberty Ave & Baum Blvd,1033,Ivy St & Walnut St   ,Customer
27369068,4/2/2017 16:18,4/2/2017 16:38,70452,1219,1036,Schenley Dr at Schenley Plaza (Carnegie Library Main),1036,Schenley Dr at Schenley Plaza (Carnegie Library Main),Customer
27369078,4/2/2017 16:18,4/2/2017 17:05,70062,2837,1012,North Shore Trail & Fort Duquesne Bridge,1012,North Shore Trail & Fort Duquesne Bridge,Customer
27369137,4/2/2017 16:20,4/2/2017 17:05,70189,2706,1012,North Shore Trail & Fort Duquesne Bridge,1012,North Shore Trail & Fort Duquesne Bridge,Customer
27369315,4/2/2017 16:24,4/2/2017 16:59,70001,2109,1045,S 27th St & Sidney St. (Southside Works),1045,S 27th St & Sidney St. (Southside Works),Customer
27369349,4/2/2017 16:25,4/2/2017 17:01,70018,2165,1045,S 27th St & Sidney St. (Southside Works),1045,S 27th St & Sidney St. (Southside Works),Customer
27369373,4/2/2017 16:25,4/2/2017 16:32,70171,400,1036,Schenley Dr at Schenley Plaza (Carnegie Library Main),1036,Schenley Dr at Schenley Plaza (Carnegie Library Main),Customer
27369591,4/2/2017 16:32,4/2/2017 17:45,70091,4364,1004,First Ave & B St (T Station),1004,First Ave & B St (T Station),Customer
27369654,4/2/2017 16:34,4/2/2017 17:45,70158,4274,1004,First Ave & B St (T Station),1004,First Ave & B St (T Station),Customer
27369781,4/2/2017 16:38,4/2/2017 16:49,70098,693,1016,17th St & Penn Ave,1003,First Ave & Smithfield St (Art Institute),Subscriber
27369785,4/2/2017 16:38,4/2/2017 19:06,70028,8880,1003,First Ave & Smithfield St (Art Institute),1003,First Ave & Smithfield St (Art Institute),Customer
27369804,4/2/2017 16:39,4/2/2017 17:40,70246,3653,1048,S 18th St & Sidney St,1048,S 18th St & Sidney St,Customer
27369807,4/2/2017 16:39,4/2/2017 17:40,70088,3646,1048,S 18th St & Sidney St,1048,S 18th St & Sidney St,Customer
27369822,4/2/2017 16:39,4/2/2017 18:28,70050,6497,1003,First Ave & Smithfield St (Art Institute),1003,First Ave & Smithfield St (Art Institute),Customer
27369885,4/2/2017 16:42,4/2/2017 17:41,70142,3563,1010,10th St & Penn Ave (David L. Lawrence Convention Center),1010,10th St & Penn Ave (David L. Lawrence Convention Center),Customer
27369944,4/2/2017 16:44,4/2/2017 17:52,70011,4073,1048,S 18th St & Sidney St,1048,S 18th St & Sidney St,Customer
27370072,4/2/2017 16:49,4/2/2017 17:20,70401,1881,1010,10th St & Penn Ave (David L. Lawrence Convention Center),1010,10th St & Penn Ave (David L. Lawrence Convention Center),Customer
27370076,4/2/2017 16:49,4/2/2017 18:18,70462,5391,1046,S 25th St & E Carson St,1046,S 25th St & E Carson St,Customer
27370089,4/2/2017 16:49,4/2/2017 18:19,70202,5385,1046,S 25th St & E Carson St,1046,S 25th St & E Carson St,Customer
27370123,4/2/2017 16:50,4/2/2017 17:20,70094,1813,1010,10th St & Penn Ave (David L. Lawrence Convention Center),1010,10th St & Penn Ave (David L. Lawrence Convention Center),Customer
27370195,4/2/2017 16:52,4/2/2017 17:20,70164,1698,1010,10th St & Penn Ave (David L. Lawrence Convention Center),1010,10th St & Penn Ave (David L. Lawrence Convention Center),Customer
27370272,4/2/2017 16:55,4/2/2017 18:08,70411,4403,1025,Penn Ave & N Fairmount St,1025,Penn Ave & N Fairmount St,Customer
27370277,4/2/2017 16:55,4/2/2017 17:58,70418,3740,1012,North Shore Trail & Fort Duquesne Bridge,1012,North Shore Trail & Fort Duquesne Bridge,Customer
27370278,4/2/2017 16:55,4/2/2017 17:57,70423,3702,1012,North Shore Trail & Fort Duquesne Bridge,1012,North Shore Trail & Fort Duquesne Bridge,Customer
27370285,4/2/2017 16:56,4/2/2017 18:09,70472,4426,1025,Penn Ave & N Fairmount St,1025,Penn Ave & N Fairmount St,Customer
27370293,4/2/2017 16:56,4/2/2017 17:55,70220,3553,1012,North Shore Trail & Fort Duquesne Bridge,1012,North Shore Trail & Fort Duquesne Bridge,Customer
27370294,4/2/2017 16:56,4/2/2017 17:58,70221,3722,1012,North Shore Trail & Fort Duquesne Bridge,1012,North Shore Trail & Fort Duquesne Bridge,Customer
27370302,4/2/2017 16:56,4/2/2017 17:01,70452,296,1036,Schenley Dr at Schenley Plaza (Carnegie Library Main),1038,Boulevard of the Allies & Parkview Ave,Subscriber
27370303,4/2/2017 16:56,4/2/2017 17:54,70147,3449,1012,North Shore Trail & Fort Duquesne Bridge,1012,North Shore Trail & Fort Duquesne Bridge,Customer
27370375,4/2/2017 16:59,4/2/2017 17:08,70167,506,1041,Fifth Ave & S Bouquet St,1038,Boulevard of the Allies & Parkview Ave,Customer
27370388,4/2/2017 16:59,4/2/2017 17:07,70174,448,1041,Fifth Ave & S Bouquet St,1038,Boulevard of the Allies & Parkview Ave,Subscriber
27370400,4/2/2017 17:00,4/2/2017 18:10,70254,4218,1048,S 18th St & Sidney St,1048,S 18th St & Sidney St,Customer
27370446,4/2/2017 17:02,4/2/2017 18:09,70140,4039,1048,S 18th St & Sidney St,1048,S 18th St & Sidney St,Customer
27370505,4/2/2017 17:04,4/2/2017 17:09,70144,308,1000,Liberty Ave & Stanwix St,1000,Liberty Ave & Stanwix St,Customer
27370541,4/2/2017 17:06,4/2/2017 17:26,70454,1195,1018,37th St & Butler St,1018,37th St & Butler St,Customer
27370913,4/2/2017 17:21,4/2/2017 17:23,70428,122,1000,Liberty Ave & Stanwix St,1000,Liberty Ave & Stanwix St,Customer
27371167,4/2/2017 17:34,4/2/2017 18:27,70069,3176,1008,Centre Ave & PPG Paints Arena,1008,Centre Ave & PPG Paints Arena,Customer
27371257,4/2/2017 17:38,4/2/2017 18:49,70082,4276,1061,33rd St and Penn Ave,1018,37th St & Butler St,Customer
27371361,4/2/2017 17:43,4/2/2017 18:49,70058,3947,1061,33rd St and Penn Ave,1018,37th St & Butler St,Customer
27371543,4/2/2017 17:53,4/2/2017 18:39,70198,2778,1000,Liberty Ave & Stanwix St,1001,Forbes Ave & Market Square,Customer
27371563,4/2/2017 17:54,4/2/2017 18:39,70218,2714,1000,Liberty Ave & Stanwix St,1001,Forbes Ave & Market Square,Customer
27371685,4/2/2017 18:00,4/2/2017 21:25,70103,12303,1048,S 18th St & Sidney St,1048,S 18th St & Sidney St,Customer
27371811,4/2/2017 18:09,4/2/2017 21:25,70118,11787,1048,S 18th St & Sidney St,1048,S 18th St & Sidney St,Customer
27371910,4/2/2017 18:16,4/2/2017 18:33,70496,1014,1023,Liberty Ave & Baum Blvd,1025,Penn Ave & N Fairmount St,Customer
27371963,4/2/2017 18:20,4/2/2017 18:33,70352,769,1023,Liberty Ave & Baum Blvd,1025,Penn Ave & N Fairmount St,Customer
27372021,4/2/2017 18:25,4/2/2017 18:39,70004,849,1010,10th St & Penn Ave (David L. Lawrence Convention Center),1012,North Shore Trail & Fort Duquesne Bridge,Customer
27372039,4/2/2017 18:26,4/2/2017 18:40,70067,845,1010,10th St & Penn Ave (David L. Lawrence Convention Center),1012,North Shore Trail & Fort Duquesne Bridge,Customer
27372059,4/2/2017 18:28,4/2/2017 18:42,70445,871,1010,10th St & Penn Ave (David L. Lawrence Convention Center),1012,North Shore Trail & Fort Duquesne Bridge,Customer
27372170,4/2/2017 18:37,4/2/2017 20:27,70130,6647,1010,10th St & Penn Ave (David L. Lawrence Convention Center),1010,10th St & Penn Ave (David L. Lawrence Convention Center),Customer
27372175,4/2/2017 18:37,4/2/2017 19:13,70388,2163,1009,12th St & Penn Ave,1009,12th St & Penn Ave,Customer
27372239,4/2/2017 18:43,4/2/2017 19:49,70162,3958,1012,North Shore Trail & Fort Duquesne Bridge,1012,North Shore Trail & Fort Duquesne Bridge,Customer
27372242,4/2/2017 18:43,4/2/2017 18:47,70061,215,1029,Alder St & S Highland Ave,1031,Maryland Ave & Ellsworth Ave,Customer
27372269,4/2/2017 18:46,4/2/2017 18:57,70067,687,1012,North Shore Trail & Fort Duquesne Bridge,1012,North Shore Trail & Fort Duquesne Bridge,Customer
27372276,4/2/2017 18:46,4/2/2017 19:38,70418,3120,1012,North Shore Trail & Fort Duquesne Bridge,1012,North Shore Trail & Fort Duquesne Bridge,Customer
27372279,4/2/2017 18:47,4/2/2017 19:39,70423,3104,1012,North Shore Trail & Fort Duquesne Bridge,1012,North Shore Trail & Fort Duquesne Bridge,Customer
27372288,4/2/2017 18:49,4/2/2017 19:45,70251,3384,1004,First Ave & B St (T Station),1004,First Ave & B St (T Station),Customer
27372349,4/2/2017 18:57,4/2/2017 19:29,70144,1922,1000,Liberty Ave & Stanwix St,1000,Liberty Ave & Stanwix St,Customer
27372656,4/2/2017 19:36,4/2/2017 21:09,70116,5610,1036,Schenley Dr at Schenley Plaza (Carnegie Library Main),1036,Schenley Dr at Schenley Plaza (Carnegie Library Main),Customer
27372668,4/2/2017 19:37,4/2/2017 19:41,70429,265,1027,Shady Ave & Ellsworth Ave,1033,Ivy St & Walnut St   ,Subscriber
27372671,4/2/2017 19:37,4/2/2017 21:10,70171,5583,1036,Schenley Dr at Schenley Plaza (Carnegie Library Main),1036,Schenley Dr at Schenley Plaza (Carnegie Library Main),Customer
27372712,4/2/2017 19:42,4/2/2017 19:48,70174,341,1038,Boulevard of the Allies & Parkview Ave,1041,Fifth Ave & S Bouquet St,Subscriber
27372735,4/2/2017 19:49,4/2/2017 19:53,70429,275,1033,Ivy St & Walnut St   ,1029,Alder St & S Highland Ave,Subscriber
27373009,4/2/2017 21:00,4/2/2017 21:24,70460,1436,1045,S 27th St & Sidney St. (Southside Works),1040,O'Hara St and University Place (Soldiers and Sailors Memorial),Customer
27373021,4/2/2017 21:03,4/2/2017 21:19,70214,907,1045,S 27th St & Sidney St. (Southside Works),1039,Atwood St & Bates St,Customer
27373181,4/2/2017 22:41,4/2/2017 22:47,70196,341,1039,Atwood St & Bates St,1041,Fifth Ave & S Bouquet St,Subscriber
27373190,4/2/2017 22:45,4/2/2017 23:40,70085,3342,1049,S 12th St & E Carson St,1034,Ellsworth Ave & N Neville St,Subscriber
27373247,4/2/2017 23:13,4/2/2017 23:37,70002,1440,1028,Penn Ave & Putnam St (Bakery Square),1038,Boulevard of the Allies & Parkview Ave,Customer
27373390,4/2/2017 23:45,4/2/2017 23:55,70104,601,1034,Ellsworth Ave & N Neville St,1021,Taylor St & Liberty Ave,Subscriber
27387910,4/3/2017 5:32,4/3/2017 6:08,70250,2175,1032,Walnut St & College St,1010,10th St & Penn Ave (David L. Lawrence Convention Center),Subscriber
27388126,4/3/2017 5:36,4/3/2017 5:52,70032,957,1043,Coltart Ave & Forbes Ave,1001,Forbes Ave & Market Square,Subscriber
27391239,4/3/2017 6:39,4/3/2017 6:57,70476,1045,1007,Stevenson St & Forbes Ave,1043,Coltart Ave & Forbes Ave,Customer
27392326,4/3/2017 6:58,4/3/2017 7:04,70132,382,1049,S 12th St & E Carson St,1045,S 27th St & Sidney St. (Southside Works),Subscriber
27394936,4/3/2017 7:40,4/3/2017 7:55,70349,925,1037,Frew St & Schenley Dr,1026,Penn Ave & S Whitfield St,Subscriber
27396493,4/3/2017 8:03,4/3/2017 8:23,70170,1196,1049,S 12th St & E Carson St,1013,Isabella St & Federal St (PNC Park),Subscriber
27397056,4/3/2017 8:11,4/3/2017 8:20,70143,541,1049,S 12th St & E Carson St,1002,Third Ave & Wood St,Customer
27397641,4/3/2017 8:19,4/3/2017 8:46,70480,1616,1026,Penn Ave & S Whitfield St,1000,Liberty Ave & Stanwix St,Subscriber
27398492,4/3/2017 8:31,4/3/2017 8:49,70059,1045,1039,Atwood St & Bates St,1007,Stevenson St & Forbes Ave,Subscriber
27399310,4/3/2017 8:42,4/3/2017 8:54,70236,729,1001,Forbes Ave & Market Square,1017,21st St & Penn Ave,Subscriber
27399414,4/3/2017 8:44,4/3/2017 8:50,70038,412,1034,Ellsworth Ave & N Neville St,1037,Frew St & Schenley Dr,Subscriber
27399729,4/3/2017 8:48,4/3/2017 9:03,70100,950,1047,S 22nd St & E Carson St,1001,Forbes Ave & Market Square,Subscriber
27400991,4/3/2017 9:02,4/3/2017 9:19,70058,997,1018,37th St & Butler St,1006,Ross St & Sixth Ave (Steel Plaza T Station),Customer
27401339,4/3/2017 9:06,4/3/2017 9:13,70483,399,1033,Ivy St & Walnut St   ,1034,Ellsworth Ave & N Neville St,Subscriber
27401443,4/3/2017 9:07,4/3/2017 9:30,70444,1358,1045,S 27th St & Sidney St. (Southside Works),1003,First Ave & Smithfield St (Art Institute),Customer
27402648,4/3/2017 9:21,4/3/2017 9:25,70415,264,1038,Boulevard of the Allies & Parkview Ave,1037,Frew St & Schenley Dr,Subscriber
27405649,4/3/2017 9:52,4/3/2017 9:56,70007,218,1039,Atwood St & Bates St,1041,Fifth Ave & S Bouquet St,Subscriber
27406194,4/3/2017 9:58,4/3/2017 10:29,70401,1878,1010,10th St & Penn Ave (David L. Lawrence Convention Center),1012,North Shore Trail & Fort Duquesne Bridge,Customer
27408955,4/3/2017 10:19,4/3/2017 10:24,70036,260,1038,Boulevard of the Allies & Parkview Ave,1036,Schenley Dr at Schenley Plaza (Carnegie Library Main),Subscriber
27410735,4/3/2017 10:34,4/3/2017 10:38,70045,252,1039,Atwood St & Bates St,1041,Fifth Ave & S Bouquet St,Subscriber
27414561,4/3/2017 11:05,4/3/2017 11:21,70310,951,1050,Healthy Ride Hub,1050,Healthy Ride Hub,Customer
27415062,4/3/2017 11:09,4/3/2017 11:47,70139,2306,1001,Forbes Ave & Market Square,1000,Liberty Ave & Stanwix St,Subscriber
27416499,4/3/2017 11:20,4/3/2017 11:22,70351,136,1050,Healthy Ride Hub,1050,Healthy Ride Hub,Customer
27416573,4/3/2017 11:21,4/3/2017 11:33,70104,735,1021,Taylor St & Liberty Ave,1017,21st St & Penn Ave,Subscriber
27417488,4/3/2017 11:28,4/3/2017 11:33,70228,344,1048,S 18th St & Sidney St,1048,S 18th St & Sidney St,Customer
27417553,4/3/2017 11:28,4/3/2017 14:01,70254,9161,1048,S 18th St & Sidney St,1048,S 18th St & Sidney St,Customer
27417733,4/3/2017 11:30,4/3/2017 11:36,70163,361,1023,Liberty Ave & Baum Blvd,1033,Ivy St & Walnut St   ,Customer
27418257,4/3/2017 11:34,4/3/2017 11:35,70103,68,1048,S 18th St & Sidney St,1048,S 18th St & Sidney St,Customer
27418626,4/3/2017 11:37,4/3/2017 14:01,70037,8630,1048,S 18th St & Sidney St,1048,S 18th St & Sidney St,Customer
27420658,4/3/2017 11:53,4/3/2017 11:57,70214,250,1039,Atwood St & Bates St,1041,Fifth Ave & S Bouquet St,Subscriber
27421597,4/3/2017 12:01,4/3/2017 12:50,70310,2962,1050,Healthy Ride Hub,1050,Healthy Ride Hub,Customer
27423182,4/3/2017 12:14,4/3/2017 12:58,70251,2584,1004,First Ave & B St (T Station),1004,First Ave & B St (T Station),Subscriber
27423942,4/3/2017 12:21,4/3/2017 12:37,70002,962,1038,Boulevard of the Allies & Parkview Ave,1004,First Ave & B St (T Station),Subscriber
27423993,4/3/2017 12:21,4/3/2017 13:51,70110,5406,1049,S 12th St & E Carson St,1049,S 12th St & E Carson St,Customer
27424031,4/3/2017 12:21,4/3/2017 12:24,70232,166,1049,S 12th St & E Carson St,1049,S 12th St & E Carson St,Customer
27424505,4/3/2017 12:26,4/3/2017 12:40,70473,851,1008,Centre Ave & PPG Paints Arena,1006,Ross St & Sixth Ave (Steel Plaza T Station),Subscriber
27428070,4/3/2017 13:00,4/3/2017 13:07,70175,440,1000,Liberty Ave & Stanwix St,1004,First Ave & B St (T Station),Customer
27428247,4/3/2017 13:02,4/3/2017 17:25,70213,15782,1015,Federal St & E North Ave,1013,Isabella St & Federal St (PNC Park),Customer
